,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
541,wilms tumor,10,CD5:RC,0,10,,,0.0,0.0
542,wilms tumor,10,CD56:RC,0,10,,,0.0,0.0
543,wilms tumor,10,CD56+IgK:RC,0,10,,,0.0,0.0
544,wilms tumor,10,CD57:RC,0,10,,,0.0,0.0
545,wilms tumor,10,CD58:RC,0,10,,,0.0,0.0
546,wilms tumor,10,CD7:RC,0,10,,,0.0,0.0
547,wilms tumor,10,CD71:RC,0,10,,,0.0,0.0
548,wilms tumor,10,CD8:RC,0,10,,,0.0,0.0
549,wilms tumor,10,CD8+IgL:RC,0,10,,,0.0,0.0
550,wilms tumor,10,CD81:RC,0,10,,,0.0,0.0
551,wilms tumor,10,CD8-CD99:RC,0,10,,,0.0,0.0
552,wilms tumor,10,CD9:RC,0,10,,,0.0,0.0
553,wilms tumor,10,CD90:RC,0,10,,,0.0,0.0
554,wilms tumor,10,CD99:RC,0,10,,,0.0,0.0
555,wilms tumor,10,cyCD3:RC,0,10,,,0.0,0.0
556,wilms tumor,10,cyCD3+CD19:RC,0,10,,,0.0,0.0
557,wilms tumor,10,cyCD79a:RC,0,10,,,0.0,0.0
558,wilms tumor,10,EPCAM:RC,0,10,,,0.0,0.0
559,wilms tumor,10,Epcam+CD4:RC,0,10,,,0.0,0.0
560,wilms tumor,10,FSC-A:RC,0,10,,,0.0,0.0
561,wilms tumor,10,FSC-H:RC,0,10,,,0.0,0.0
562,wilms tumor,10,GD2:RC,0,10,,,0.0,0.0
563,wilms tumor,10,HLADR:RC,0,10,,,0.0,0.0
564,wilms tumor,10,MPO:RC,0,10,,,0.0,0.0
565,wilms tumor,10,nuMIOGENIN:RC,0,10,,,0.0,0.0
566,wilms tumor,10,nuMYOD:RC,0,10,,,0.0,0.0
567,wilms tumor,10,OCT3/4:RC,0,10,,,0.0,0.0
568,wilms tumor,10,SSC-A:RC,0,10,,,0.0,0.0
569,wilms tumor,10,SSC-H:RC,0,10,,,0.0,0.0
570,wilms tumor,10,BV421:T,1,9,8741.27,8741.27,8741.27,0.0
571,wilms tumor,10,CD10:T,0,10,,,0.0,0.0
572,wilms tumor,10,CD105:T,0,10,,,0.0,0.0
573,wilms tumor,10,CD117:T,0,10,,,0.0,0.0
574,wilms tumor,10,CD123:T,0,10,,,0.0,0.0
575,wilms tumor,10,CD14:T,0,10,,,0.0,0.0
576,wilms tumor,10,CD15:T,0,10,,,0.0,0.0
577,wilms tumor,10,CD16:T,0,10,,,0.0,0.0
578,wilms tumor,10,CD19:T,0,10,,,0.0,0.0
579,wilms tumor,10,CD19_CD4:T,3,7,230.09,645.17,427.05,43408.6608
580,wilms tumor,10,CD19+TCRGD:T,2,8,56.55,137.7,97.125,3292.66125
581,wilms tumor,10,CD1a:T,0,10,,,0.0,0.0
582,wilms tumor,10,CD2:T,0,10,,,0.0,0.0
583,wilms tumor,10,CD20:T,0,10,,,0.0,0.0
584,wilms tumor,10,CD20+CD4:T,1,9,3925.37,3925.37,3925.37,0.0
585,wilms tumor,10,CD21:T,0,10,,,0.0,0.0
586,wilms tumor,10,CD22:T,0,10,,,0.0,0.0
587,wilms tumor,10,CD24:T,0,10,,,0.0,0.0
588,wilms tumor,10,CD271:T,0,10,,,0.0,0.0
589,wilms tumor,10,CD28:T,0,10,,,0.0,0.0
590,wilms tumor,10,CD3:T,5,5,7028.16,27780.68,16167.536,85137585.8949
591,wilms tumor,10,CD30:T,0,10,,,0.0,0.0
592,wilms tumor,10,CD309:T,0,10,,,0.0,0.0
593,wilms tumor,10,CD34:T,0,10,,,0.0,0.0
594,wilms tumor,10,CD38:T,2,8,1892.0,3063.36,2477.68,686042.1248
595,wilms tumor,10,CD4:T,0,10,,,0.0,0.0
596,wilms tumor,10,CD44:T,0,10,,,0.0,0.0
597,wilms tumor,10,CD45:T,5,5,2490.91,7826.69,5144.746,4932621.12468
598,wilms tumor,10,CD5:T,2,8,2505.38,6848.26,4676.82,9430303.3472
599,wilms tumor,10,CD56:T,4,6,6.97,1039.36,293.32,249140.752067
600,wilms tumor,10,CD56+IgK:T,5,5,27.33,235.82,103.178,6407.64457
601,wilms tumor,10,CD57:T,0,10,,,0.0,0.0
602,wilms tumor,10,CD58:T,0,10,,,0.0,0.0
603,wilms tumor,10,CD7:T,0,10,,,0.0,0.0
604,wilms tumor,10,CD71:T,0,10,,,0.0,0.0
605,wilms tumor,10,CD8:T,0,10,,,0.0,0.0
606,wilms tumor,10,CD8+IgL:T,5,5,296.25,3934.93,2021.642,2109871.80437
607,wilms tumor,10,CD81:T,0,10,,,0.0,0.0
608,wilms tumor,10,CD8-CD99:T,0,10,,,0.0,0.0
609,wilms tumor,10,CD9:T,0,10,,,0.0,0.0
610,wilms tumor,10,CD90:T,0,10,,,0.0,0.0
611,wilms tumor,10,CD99:T,1,9,7813.24,7813.24,7813.24,0.0
612,wilms tumor,10,cyCD3:T,0,10,,,0.0,0.0
613,wilms tumor,10,cyCD3+CD19:T,1,9,4621.19,4621.19,4621.19,0.0
614,wilms tumor,10,cyCD79a:T,0,10,,,0.0,0.0
615,wilms tumor,10,EPCAM:T,0,10,,,0.0,0.0
616,wilms tumor,10,Epcam+CD4:T,1,9,135.95,135.95,135.95,0.0
617,wilms tumor,10,FSC-A:T,6,4,60580.8,91755.3,77606.9066667,107534288.646
