,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
236,thyroid-like follicular carcinoma of kidney,1,CD19:E.1,0,1,,,0.0,0
237,thyroid-like follicular carcinoma of kidney,1,CD19_CD4:L,0,1,,,0.0,0
238,thyroid-like follicular carcinoma of kidney,1,CD19+TCRGD:L,1,0,22.99,22.99,22.99,0
239,thyroid-like follicular carcinoma of kidney,1,CD1a:L,0,1,,,0.0,0
240,thyroid-like follicular carcinoma of kidney,1,CD2:L,0,1,,,0.0,0
241,thyroid-like follicular carcinoma of kidney,1,CD20:L,0,1,,,0.0,0
242,thyroid-like follicular carcinoma of kidney,1,CD20+CD4:L,1,0,3570.42,3570.42,3570.42,0
243,thyroid-like follicular carcinoma of kidney,1,CD21:L,0,1,,,0.0,0
244,thyroid-like follicular carcinoma of kidney,1,CD22:L,0,1,,,0.0,0
245,thyroid-like follicular carcinoma of kidney,1,CD24:L,0,1,,,0.0,0
246,thyroid-like follicular carcinoma of kidney,1,CD271:L,0,1,,,0.0,0
247,thyroid-like follicular carcinoma of kidney,1,CD28:L,0,1,,,0.0,0
248,thyroid-like follicular carcinoma of kidney,1,CD3:L,1,0,8327.86,8327.86,8327.86,0
249,thyroid-like follicular carcinoma of kidney,1,CD30:L,0,1,,,0.0,0
250,thyroid-like follicular carcinoma of kidney,1,CD309:L,0,1,,,0.0,0
251,thyroid-like follicular carcinoma of kidney,1,CD34:L,0,1,,,0.0,0
252,thyroid-like follicular carcinoma of kidney,1,CD38:L,1,0,924.95,924.95,924.95,0
253,thyroid-like follicular carcinoma of kidney,1,CD4:L,0,1,,,0.0,0
254,thyroid-like follicular carcinoma of kidney,1,CD44:L,0,1,,,0.0,0
255,thyroid-like follicular carcinoma of kidney,1,CD45:L,1,0,4844.62,4844.62,4844.62,0
256,thyroid-like follicular carcinoma of kidney,1,CD5:L,1,0,4138.76,4138.76,4138.76,0
257,thyroid-like follicular carcinoma of kidney,1,CD56:L,1,0,22.95,22.95,22.95,0
258,thyroid-like follicular carcinoma of kidney,1,CD56+IgK:L,1,0,262.16,262.16,262.16,0
259,thyroid-like follicular carcinoma of kidney,1,CD57:L,0,1,,,0.0,0
260,thyroid-like follicular carcinoma of kidney,1,CD58:L,0,1,,,0.0,0
261,thyroid-like follicular carcinoma of kidney,1,CD7:L,0,1,,,0.0,0
262,thyroid-like follicular carcinoma of kidney,1,CD71:L,0,1,,,0.0,0
263,thyroid-like follicular carcinoma of kidney,1,CD8:L,0,1,,,0.0,0
264,thyroid-like follicular carcinoma of kidney,1,CD8+IgL:L,1,0,714.77,714.77,714.77,0
265,thyroid-like follicular carcinoma of kidney,1,CD81:L,0,1,,,0.0,0
